5s;15s;20d;6s;14n;10s;
USGS;11162500;28-05-2012;9:00;PDT;8.77;A
USGS;11162500;28-05-2012;9:15;PDT;8.77;A
USGS;11162500;28-05-2012;9:30;PDT;8.77;A
USGS;11162500;28-05-2012;9:45;PDT;8.77;A
USGS;11162500;28-05-2012;10:00;PDT;8.77;A
USGS;11162500;28-05-2012;10:15;PDT;8.77;A
USGS;11162500;28-05-2012;10:30;PDT;8.77;A
USGS;11162500;28-05-2012;10:45;PDT;8.77;A
USGS;11162500;28-05-2012;11:00;PDT;8.77;A
USGS;11162500;28-05-2012;11:15;PDT;8.77;A
USGS;11162500;28-05-2012;11:30;PDT;8.77;A
USGS;11162500;28-05-2012;11:45;PDT;8.77;A
USGS;11162500;28-05-2012;12:00;PDT;8.77;A
USGS;11162500;28-05-2012;12:15;PDT;8.77;A
USGS;11162500;28-05-2012;12:30;PDT;8.77;A
USGS;11162500;28-05-2012;12:45;PDT;8.77;A
USGS;11162500;28-05-2012;13:00;PDT;8.77;A
USGS;11162500;28-05-2012;13:15;PDT;8.77;A
USGS;11162500;28-05-2012;13:30;PDT;8.77;A
USGS;11162500;28-05-2012;13:45;PDT;8.77;A
USGS;11162500;28-05-2012;14:00;PDT;8.77;A
USGS;11162500;28-05-2012;14:15;PDT;8.77;A
USGS;11162500;28-05-2012;14:30;PDT;8.77;A
USGS;11162500;28-05-2012;14:45;PDT;8.77;A
USGS;11162500;28-05-2012;15:00;PDT;8.77;A
USGS;11162500;28-05-2012;15:15;PDT;8.77;A
USGS;11162500;28-05-2012;15:30;PDT;8.77;A
USGS;11162500;28-05-2012;15:45;PDT;8.77;A
USGS;11162500;28-05-2012;16:00;PDT;8.77;A
USGS;11162500;28-05-2012;16:15;PDT;8.77;A
USGS;11162500;28-05-2012;16:30;PDT;8.77;A
USGS;11162500;28-05-2012;16:45;PDT;8.77;A
USGS;11162500;28-05-2012;17:00;PDT;8.77;A
USGS;11162500;28-05-2012;17:15;PDT;8.77;A
USGS;11162500;28-05-2012;17:30;PDT;8.77;A
USGS;11162500;28-05-2012;17:45;PDT;8.77;A
USGS;11162500;28-05-2012;18:00;PDT;8.77;A
USGS;11162500;28-05-2012;18:15;PDT;8.77;A
USGS;11162500;28-05-2012;18:30;PDT;8.77;A
USGS;11162500;28-05-2012;18:45;PDT;8.77;A
USGS;11162500;28-05-2012;19:00;PDT;8.77;A
USGS;11162500;28-05-2012;19:15;PDT;8.77;A
USGS;11162500;28-05-2012;19:30;PDT;8.77;A
USGS;11162500;28-05-2012;19:45;PDT;8.77;A
USGS;11162500;28-05-2012;20:00;PDT;8.77;A
USGS;11162500;28-05-2012;20:15;PDT;8.77;A
USGS;11162500;28-05-2012;20:30;PDT;8.77;A
USGS;11162500;28-05-2012;20:45;PDT;8.77;A
USGS;11162500;28-05-2012;21:00;PDT;8.77;A
USGS;11162500;28-05-2012;21:15;PDT;8.77;A
USGS;11162500;28-05-2012;21:30;PDT;8.77;A
USGS;11162500;28-05-2012;21:45;PDT;8.77;A
USGS;11162500;28-05-2012;22:00;PDT;8.77;A
USGS;11162500;28-05-2012;22:15;PDT;8.77;A
USGS;11162500;28-05-2012;22:30;PDT;8.77;A
USGS;11162500;28-05-2012;22:45;PDT;8.77;A
USGS;11162500;28-05-2012;23:00;PDT;8.77;A
USGS;11162500;28-05-2012;23:15;PDT;8.77;A
USGS;11162500;28-05-2012;23:30;PDT;8.77;A
USGS;11162500;28-05-2012;23:45;PDT;8.77;A
USGS;11162500;29-05-2012;0:00;PDT;8.77;A
USGS;11162500;29-05-2012;0:15;PDT;8.77;A
USGS;11162500;29-05-2012;0:30;PDT;8.77;A
USGS;11162500;29-05-2012;0:45;PDT;8.77;A
USGS;11162500;29-05-2012;1:00;PDT;8.77;A
USGS;11162500;29-05-2012;1:15;PDT;8.77;A
USGS;11162500;29-05-2012;1:30;PDT;8.77;A
USGS;11162500;29-05-2012;1:45;PDT;8.77;A
USGS;11162500;29-05-2012;2:00;PDT;8.77;A
USGS;11162500;29-05-2012;2:15;PDT;8.77;A
USGS;11162500;29-05-2012;2:30;PDT;8.77;A
USGS;11162500;29-05-2012;2:45;PDT;8.77;A
USGS;11162500;29-05-2012;3:00;PDT;8.77;A
USGS;11162500;29-05-2012;3:15;PDT;8.77;A
USGS;11162500;29-05-2012;3:30;PDT;8.77;A
USGS;11162500;29-05-2012;3:45;PDT;8.77;A
USGS;11162500;29-05-2012;4:00;PDT;8.77;A
USGS;11162500;29-05-2012;4:15;PDT;8.77;A
USGS;11162500;29-05-2012;4:30;PDT;8.77;A
USGS;11162500;29-05-2012;4:45;PDT;8.77;A
USGS;11162500;29-05-2012;5:00;PDT;8.77;A
USGS;11162500;29-05-2012;5:15;PDT;8.77;A
USGS;11162500;29-05-2012;5:30;PDT;8.77;A
USGS;11162500;29-05-2012;5:45;PDT;8.77;A
USGS;11162500;29-05-2012;6:00;PDT;8.77;A
USGS;11162500;29-05-2012;6:15;PDT;8.77;A
USGS;11162500;29-05-2012;6:30;PDT;8.77;A
USGS;11162500;29-05-2012;6:45;PDT;8.77;A
USGS;11162500;29-05-2012;7:00;PDT;8.77;A
USGS;11162500;29-05-2012;7:15;PDT;8.77;A
USGS;11162500;29-05-2012;7:30;PDT;8.77;A
USGS;11162500;29-05-2012;7:45;PDT;8.77;A
USGS;11162500;29-05-2012;8:00;PDT;8.77;A
USGS;11162500;29-05-2012;8:15;PDT;8.77;A
USGS;11162500;29-05-2012;8:30;PDT;8.77;A
USGS;11162500;29-05-2012;8:45;PDT;8.77;A
USGS;11162500;29-05-2012;9:00;PDT;8.77;A
USGS;11162500;29-05-2012;9:15;PDT;8.77;A
USGS;11162500;29-05-2012;9:30;PDT;8.77;A
USGS;11162500;29-05-2012;9:45;PDT;8.77;A
USGS;11162500;29-05-2012;10:00;PDT;8.77;A
USGS;11162500;29-05-2012;10:15;PDT;8.77;A
USGS;11162500;29-05-2012;10:30;PDT;8.77;A
USGS;11162500;29-05-2012;10:45;PDT;8.77;A
USGS;11162500;29-05-2012;11:00;PDT;8.77;A
USGS;11162500;29-05-2012;11:15;PDT;8.77;A
USGS;11162500;29-05-2012;11:30;PDT;8.77;A
USGS;11162500;29-05-2012;11:45;PDT;8.77;A
USGS;11162500;29-05-2012;12:00;PDT;8.77;A
USGS;11162500;29-05-2012;12:15;PDT;8.77;A
USGS;11162500;29-05-2012;12:30;PDT;8.77;A
USGS;11162500;29-05-2012;12:45;PDT;8.39;A
USGS;11162500;29-05-2012;13:00;PDT;8.77;A
USGS;11162500;29-05-2012;13:15;PDT;8.77;A
USGS;11162500;29-05-2012;13:30;PDT;8.77;A
USGS;11162500;29-05-2012;13:45;PDT;8.39;A
USGS;11162500;29-05-2012;14:00;PDT;8.39;A
USGS;11162500;29-05-2012;14:15;PDT;8.39;A
USGS;11162500;29-05-2012;14:30;PDT;8.39;A
USGS;11162500;29-05-2012;14:45;PDT;8.39;A
USGS;11162500;29-05-2012;15:00;PDT;8.39;A
USGS;11162500;29-05-2012;15:15;PDT;8.39;A
USGS;11162500;29-05-2012;15:30;PDT;8.39;A
USGS;11162500;29-05-2012;15:45;PDT;8.39;A
USGS;11162500;29-05-2012;16:00;PDT;8.39;A
USGS;11162500;29-05-2012;16:15;PDT;8.39;A
USGS;11162500;29-05-2012;16:30;PDT;8.39;A
USGS;11162500;29-05-2012;16:45;PDT;8.39;A
USGS;11162500;29-05-2012;17:00;PDT;8.39;A
USGS;11162500;29-05-2012;17:15;PDT;8.39;A
USGS;11162500;29-05-2012;17:30;PDT;8.39;A
USGS;11162500;29-05-2012;17:45;PDT;8.39;A
USGS;11162500;29-05-2012;18:00;PDT;8.39;A
USGS;11162500;29-05-2012;18:15;PDT;8.39;A
USGS;11162500;29-05-2012;18:30;PDT;8.39;A
USGS;11162500;29-05-2012;18:45;PDT;8.39;A
USGS;11162500;29-05-2012;19:00;PDT;8.39;A
USGS;11162500;29-05-2012;19:15;PDT;8.39;A
USGS;11162500;29-05-2012;19:30;PDT;8.39;A
USGS;11162500;29-05-2012;19:45;PDT;8.39;A
USGS;11162500;29-05-2012;20:00;PDT;8.39;A
USGS;11162500;29-05-2012;20:15;PDT;8.39;A
USGS;11162500;29-05-2012;20:30;PDT;8.39;A
USGS;11162500;29-05-2012;20:45;PDT;8.39;A
USGS;11162500;29-05-2012;21:00;PDT;8.39;A
USGS;11162500;29-05-2012;21:15;PDT;8.39;A
USGS;11162500;29-05-2012;21:30;PDT;8.39;A
USGS;11162500;29-05-2012;21:45;PDT;8.39;A
USGS;11162500;29-05-2012;22:00;PDT;8.39;A
USGS;11162500;29-05-2012;22:15;PDT;8.39;A
USGS;11162500;29-05-2012;22:30;PDT;8.39;A
USGS;11162500;29-05-2012;22:45;PDT;8.39;A
USGS;11162500;29-05-2012;23:00;PDT;8.39;A
USGS;11162500;29-05-2012;23:15;PDT;8.39;A
USGS;11162500;29-05-2012;23:30;PDT;8.39;A
USGS;11162500;29-05-2012;23:45;PDT;8.39;A
USGS;11162500;30-05-2012;0:00;PDT;8.39;A
USGS;11162500;30-05-2012;0:15;PDT;8.39;A
USGS;11162500;30-05-2012;0:30;PDT;8.39;A
USGS;11162500;30-05-2012;0:45;PDT;8.39;A
USGS;11162500;30-05-2012;1:00;PDT;8.39;A
USGS;11162500;30-05-2012;1:15;PDT;8.39;A
USGS;11162500;30-05-2012;1:30;PDT;8.39;A
USGS;11162500;30-05-2012;1:45;PDT;8.39;A
USGS;11162500;30-05-2012;2:00;PDT;8.39;A
USGS;11162500;30-05-2012;2:15;PDT;8.39;A
USGS;11162500;30-05-2012;2:30;PDT;8.39;A
USGS;11162500;30-05-2012;2:45;PDT;8.39;A
USGS;11162500;30-05-2012;3:00;PDT;8.39;A
USGS;11162500;30-05-2012;3:15;PDT;8.39;A
USGS;11162500;30-05-2012;3:30;PDT;8.39;A
USGS;11162500;30-05-2012;3:45;PDT;8.39;A
USGS;11162500;30-05-2012;4:00;PDT;8.39;A
USGS;11162500;30-05-2012;4:15;PDT;8.39;A
USGS;11162500;30-05-2012;4:30;PDT;8.39;A
USGS;11162500;30-05-2012;4:45;PDT;8.39;A
USGS;11162500;30-05-2012;5:00;PDT;8.39;A
USGS;11162500;30-05-2012;5:15;PDT;8.39;A
USGS;11162500;30-05-2012;5:30;PDT;8.39;A
USGS;11162500;30-05-2012;5:45;PDT;8.39;A
USGS;11162500;30-05-2012;6:00;PDT;8.39;A
USGS;11162500;30-05-2012;6:15;PDT;8.39;A
USGS;11162500;30-05-2012;6:30;PDT;8.39;A
USGS;11162500;30-05-2012;6:45;PDT;8.39;A
USGS;11162500;30-05-2012;7:00;PDT;8.39;A
USGS;11162500;30-05-2012;7:15;PDT;8.39;A
USGS;11162500;30-05-2012;7:30;PDT;8.39;A
USGS;11162500;30-05-2012;7:45;PDT;8.39;A
USGS;11162500;30-05-2012;8:00;PDT;8.39;A
USGS;11162500;30-05-2012;8:15;PDT;8.39;A
USGS;11162500;30-05-2012;8:30;PDT;8.39;A
USGS;11162500;30-05-2012;8:45;PDT;8.39;A
USGS;11162500;30-05-2012;9:00;PDT;8.39;A
USGS;11162500;30-05-2012;9:15;PDT;8.39;A
USGS;11162500;30-05-2012;9:30;PDT;8.39;A
USGS;11162500;30-05-2012;9:45;PDT;8.39;A
USGS;11162500;30-05-2012;10:00;PDT;8.39;A
USGS;11162500;30-05-2012;10:15;PDT;8.39;A
USGS;11162500;30-05-2012;10:30;PDT;8.39;A
USGS;11162500;30-05-2012;10:45;PDT;8.39;A
USGS;11162500;30-05-2012;11:00;PDT;8.39;A
USGS;11162500;30-05-2012;11:15;PDT;8.39;A
USGS;11162500;30-05-2012;11:30;PDT;8.39;A
USGS;11162500;30-05-2012;11:45;PDT;8.39;A
USGS;11162500;30-05-2012;12:00;PDT;8.39;A
USGS;11162500;30-05-2012;12:15;PDT;8.39;A
USGS;11162500;30-05-2012;12:30;PDT;8.39;A
USGS;11162500;30-05-2012;12:45;PDT;8.39;A
USGS;11162500;30-05-2012;13:00;PDT;8.39;A
USGS;11162500;30-05-2012;13:15;PDT;8.01;A
USGS;11162500;30-05-2012;13:30;PDT;8.39;A
USGS;11162500;30-05-2012;13:45;PDT;8.01;A
USGS;11162500;30-05-2012;14:00;PDT;8.01;A
USGS;11162500;30-05-2012;14:15;PDT;8.01;A
USGS;11162500;30-05-2012;14:30;PDT;8.39;A
USGS;11162500;30-05-2012;14:45;PDT;8.01;A
USGS;11162500;30-05-2012;15:00;PDT;8.01;A
USGS;11162500;30-05-2012;15:15;PDT;8.01;A
USGS;11162500;30-05-2012;15:30;PDT;8.01;A
USGS;11162500;30-05-2012;15:45;PDT;8.01;A
USGS;11162500;30-05-2012;16:00;PDT;8.01;A
USGS;11162500;30-05-2012;16:15;PDT;8.01;A
USGS;11162500;30-05-2012;16:30;PDT;8.01;A
USGS;11162500;30-05-2012;16:45;PDT;8.01;A
USGS;11162500;30-05-2012;17:00;PDT;8.01;A
USGS;11162500;30-05-2012;17:15;PDT;8.01;A
USGS;11162500;30-05-2012;17:30;PDT;8.01;A
USGS;11162500;30-05-2012;17:45;PDT;8.01;A
USGS;11162500;30-05-2012;18:00;PDT;8.01;A
USGS;11162500;30-05-2012;18:15;PDT;8.01;A
USGS;11162500;30-05-2012;18:30;PDT;8.01;A
USGS;11162500;30-05-2012;18:45;PDT;8.39;A
USGS;11162500;30-05-2012;19:00;PDT;8.39;A
USGS;11162500;30-05-2012;19:15;PDT;8.01;A
USGS;11162500;30-05-2012;19:30;PDT;8.39;A
USGS;11162500;30-05-2012;19:45;PDT;8.01;A
USGS;11162500;30-05-2012;20:00;PDT;8.39;A
USGS;11162500;30-05-2012;20:15;PDT;8.39;A
USGS;11162500;30-05-2012;20:30;PDT;8.39;A
USGS;11162500;30-05-2012;20:45;PDT;8.39;A
USGS;11162500;30-05-2012;21:00;PDT;8.01;A
USGS;11162500;30-05-2012;21:15;PDT;8.39;A
USGS;11162500;30-05-2012;21:30;PDT;8.39;A
USGS;11162500;30-05-2012;21:45;PDT;8.01;A
USGS;11162500;30-05-2012;22:00;PDT;8.39;A
USGS;11162500;30-05-2012;22:15;PDT;8.01;A
USGS;11162500;30-05-2012;22:30;PDT;8.39;A
USGS;11162500;30-05-2012;22:45;PDT;8.39;A
USGS;11162500;30-05-2012;23:00;PDT;8.39;A
USGS;11162500;30-05-2012;23:15;PDT;8.39;A
USGS;11162500;30-05-2012;23:30;PDT;8.01;A
USGS;11162500;30-05-2012;23:45;PDT;8.39;A
USGS;11162500;31-05-2012;0:00;PDT;8.39;A
USGS;11162500;31-05-2012;0:15;PDT;8.01;A
USGS;11162500;31-05-2012;0:30;PDT;8.39;A
USGS;11162500;31-05-2012;0:45;PDT;8.01;A
USGS;11162500;31-05-2012;1:00;PDT;8.39;A
USGS;11162500;31-05-2012;1:15;PDT;8.39;A
USGS;11162500;31-05-2012;1:30;PDT;8.01;A
USGS;11162500;31-05-2012;1:45;PDT;8.01;A
USGS;11162500;31-05-2012;2:00;PDT;8.39;A
USGS;11162500;31-05-2012;2:15;PDT;8.01;A
USGS;11162500;31-05-2012;2:30;PDT;8.01;A
USGS;11162500;31-05-2012;2:45;PDT;8.01;A
USGS;11162500;31-05-2012;3:00;PDT;8.01;A
USGS;11162500;31-05-2012;3:15;PDT;8.39;A
USGS;11162500;31-05-2012;3:30;PDT;8.01;A
USGS;11162500;31-05-2012;3:45;PDT;8.01;A
USGS;11162500;31-05-2012;4:00;PDT;8.39;A
USGS;11162500;31-05-2012;4:15;PDT;8.01;A
USGS;11162500;31-05-2012;4:30;PDT;8.01;A
USGS;11162500;31-05-2012;4:45;PDT;8.39;A
USGS;11162500;31-05-2012;5:00;PDT;8.01;A
USGS;11162500;31-05-2012;5:15;PDT;8.01;A
USGS;11162500;31-05-2012;5:30;PDT;8.01;A
USGS;11162500;31-05-2012;5:45;PDT;8.39;A
USGS;11162500;31-05-2012;6:00;PDT;8.01;A
USGS;11162500;31-05-2012;6:15;PDT;8.39;A
USGS;11162500;31-05-2012;6:30;PDT;8.01;A
USGS;11162500;31-05-2012;6:45;PDT;8.39;A
USGS;11162500;31-05-2012;7:00;PDT;8.39;A
USGS;11162500;31-05-2012;7:15;PDT;8.01;A
USGS;11162500;31-05-2012;7:30;PDT;8.39;A
USGS;11162500;31-05-2012;7:45;PDT;8.39;A
USGS;11162500;31-05-2012;8:00;PDT;8.01;A
USGS;11162500;31-05-2012;8:15;PDT;8.39;A
USGS;11162500;31-05-2012;8:30;PDT;8.39;A
USGS;11162500;31-05-2012;8:45;PDT;8.39;A
USGS;11162500;31-05-2012;9:00;PDT;8.39;A
USGS;11162500;31-05-2012;9:15;PDT;8.01;A
USGS;11162500;31-05-2012;9:30;PDT;8.01;A
USGS;11162500;31-05-2012;9:45;PDT;8.39;A
USGS;11162500;31-05-2012;10:00;PDT;8.39;A
USGS;11162500;31-05-2012;10:15;PDT;8.01;A
USGS;11162500;31-05-2012;10:30;PDT;8.01;A
USGS;11162500;31-05-2012;10:45;PDT;8.01;A
USGS;11162500;31-05-2012;11:00;PDT;8.01;A
USGS;11162500;31-05-2012;11:15;PDT;8.01;A
USGS;11162500;31-05-2012;11:30;PDT;8.01;A
USGS;11162500;31-05-2012;11:45;PDT;8.01;A
USGS;11162500;31-05-2012;12:00;PDT;8.01;A
USGS;11162500;31-05-2012;12:15;PDT;8.01;A
USGS;11162500;31-05-2012;12:30;PDT;8.01;A
USGS;11162500;31-05-2012;12:45;PDT;8.01;A
USGS;11162500;31-05-2012;13:00;PDT;8.01;A
USGS;11162500;31-05-2012;13:15;PDT;8.01;A
USGS;11162500;31-05-2012;13:30;PDT;8.01;A
USGS;11162500;31-05-2012;13:45;PDT;8.01;A
USGS;11162500;31-05-2012;14:00;PDT;8.01;A
USGS;11162500;31-05-2012;14:15;PDT;8.01;A
USGS;11162500;31-05-2012;14:30;PDT;8.01;A
USGS;11162500;31-05-2012;14:45;PDT;8.01;A
USGS;11162500;31-05-2012;15:00;PDT;8.01;A
USGS;11162500;31-05-2012;15:15;PDT;8.01;A
USGS;11162500;31-05-2012;15:30;PDT;8.01;A
USGS;11162500;31-05-2012;15:45;PDT;8.01;A
USGS;11162500;31-05-2012;16:00;PDT;8.01;A
USGS;11162500;31-05-2012;16:15;PDT;8.01;A
USGS;11162500;31-05-2012;16:30;PDT;8.01;A
USGS;11162500;31-05-2012;16:45;PDT;8.01;A
USGS;11162500;31-05-2012;17:00;PDT;8.01;A
USGS;11162500;31-05-2012;17:15;PDT;8.01;A
USGS;11162500;31-05-2012;17:30;PDT;8.01;A
USGS;11162500;31-05-2012;17:45;PDT;8.01;A
USGS;11162500;31-05-2012;18:00;PDT;8.01;A
USGS;11162500;31-05-2012;18:15;PDT;8.01;A
USGS;11162500;31-05-2012;18:30;PDT;8.01;A
USGS;11162500;31-05-2012;18:45;PDT;8.01;A
USGS;11162500;31-05-2012;19:00;PDT;8.01;A
USGS;11162500;31-05-2012;19:15;PDT;8.01;A
USGS;11162500;31-05-2012;19:30;PDT;8.01;A
USGS;11162500;31-05-2012;19:45;PDT;8.01;A
USGS;11162500;31-05-2012;20:00;PDT;8.01;A
USGS;11162500;31-05-2012;20:15;PDT;8.01;A
USGS;11162500;31-05-2012;20:30;PDT;8.01;A
USGS;11162500;31-05-2012;20:45;PDT;8.01;A
USGS;11162500;31-05-2012;21:00;PDT;8.01;A
USGS;11162500;31-05-2012;21:15;PDT;8.01;A
USGS;11162500;31-05-2012;21:30;PDT;8.01;A
USGS;11162500;31-05-2012;21:45;PDT;8.01;A
USGS;11162500;31-05-2012;22:00;PDT;8.01;A
USGS;11162500;31-05-2012;22:15;PDT;8.01;A
USGS;11162500;31-05-2012;22:30;PDT;8.01;A
USGS;11162500;31-05-2012;22:45;PDT;8.01;A
USGS;11162500;31-05-2012;23:00;PDT;8.01;A
USGS;11162500;31-05-2012;23:15;PDT;8.01;A
USGS;11162500;31-05-2012;23:30;PDT;8.01;A
USGS;11162500;31-05-2012;23:45;PDT;8.01;A
USGS;11162500;01-06-2012;0:00;PDT;8.01;A
USGS;11162500;01-06-2012;0:15;PDT;8.01;A
USGS;11162500;01-06-2012;0:30;PDT;8.01;A
USGS;11162500;01-06-2012;0:45;PDT;8.01;A
USGS;11162500;01-06-2012;1:00;PDT;8.01;A
USGS;11162500;01-06-2012;1:15;PDT;8.01;A
USGS;11162500;01-06-2012;1:30;PDT;8.01;A
USGS;11162500;01-06-2012;1:45;PDT;8.01;A
USGS;11162500;01-06-2012;2:00;PDT;8.01;A
USGS;11162500;01-06-2012;2:15;PDT;8.01;A
USGS;11162500;01-06-2012;2:30;PDT;8.01;A
USGS;11162500;01-06-2012;2:45;PDT;8.01;A
USGS;11162500;01-06-2012;3:00;PDT;8.01;A
USGS;11162500;01-06-2012;3:15;PDT;8.01;A
USGS;11162500;01-06-2012;3:30;PDT;8.01;A
USGS;11162500;01-06-2012;3:45;PDT;8.01;A
USGS;11162500;01-06-2012;4:00;PDT;8.01;A
USGS;11162500;01-06-2012;4:15;PDT;8.01;A
USGS;11162500;01-06-2012;4:30;PDT;8.01;A
USGS;11162500;01-06-2012;4:45;PDT;8.01;A
USGS;11162500;01-06-2012;5:00;PDT;8.01;A
USGS;11162500;01-06-2012;5:15;PDT;8.01;A
USGS;11162500;01-06-2012;5:30;PDT;8.01;A
USGS;11162500;01-06-2012;5:45;PDT;8.01;A
USGS;11162500;01-06-2012;6:00;PDT;8.01;A
USGS;11162500;01-06-2012;6:15;PDT;8.01;A
USGS;11162500;01-06-2012;6:30;PDT;8.01;A
USGS;11162500;01-06-2012;6:45;PDT;8.01;A
USGS;11162500;01-06-2012;7:00;PDT;8.01;A
USGS;11162500;01-06-2012;7:15;PDT;8.01;A
USGS;11162500;01-06-2012;7:30;PDT;8.01;A
USGS;11162500;01-06-2012;7:45;PDT;8.01;A
USGS;11162500;01-06-2012;8:00;PDT;8.01;A
USGS;11162500;01-06-2012;8:15;PDT;8.01;A
USGS;11162500;01-06-2012;8:30;PDT;8.01;A
USGS;11162500;01-06-2012;8:45;PDT;8.01;A
USGS;11162500;01-06-2012;9:00;PDT;8.01;A
USGS;11162500;01-06-2012;9:15;PDT;8.01;A
USGS;11162500;01-06-2012;9:30;PDT;8.01;A
USGS;11162500;01-06-2012;9:45;PDT;8.01;A
USGS;11162500;01-06-2012;10:00;PDT;8.01;A
USGS;11162500;01-06-2012;10:15;PDT;8.01;A
USGS;11162500;01-06-2012;10:30;PDT;8.01;A
USGS;11162500;01-06-2012;10:45;PDT;8.01;A
USGS;11162500;01-06-2012;11:00;PDT;8.01;A
USGS;11162500;01-06-2012;11:15;PDT;8.01;A
USGS;11162500;01-06-2012;11:30;PDT;8.01;A
USGS;11162500;01-06-2012;11:45;PDT;8.01;A
USGS;11162500;01-06-2012;12:00;PDT;8.01;A
USGS;11162500;01-06-2012;12:15;PDT;8.01;A
USGS;11162500;01-06-2012;12:30;PDT;7.65;A
USGS;11162500;01-06-2012;12:45;PDT;8.01;A
USGS;11162500;01-06-2012;13:00;PDT;8.01;A
USGS;11162500;01-06-2012;13:15;PDT;7.65;A
USGS;11162500;01-06-2012;13:30;PDT;8.01;A
USGS;11162500;01-06-2012;13:45;PDT;7.65;A
USGS;11162500;01-06-2012;14:00;PDT;8.01;A
USGS;11162500;01-06-2012;14:15;PDT;8.01;A
USGS;11162500;01-06-2012;14:30;PDT;7.65;A
USGS;11162500;01-06-2012;14:45;PDT;7.65;A
USGS;11162500;01-06-2012;15:00;PDT;7.65;A
USGS;11162500;01-06-2012;15:15;PDT;7.65;A
USGS;11162500;01-06-2012;15:30;PDT;7.65;A
USGS;11162500;01-06-2012;15:45;PDT;7.65;A
USGS;11162500;01-06-2012;16:00;PDT;8.01;A
USGS;11162500;01-06-2012;16:15;PDT;7.65;A
USGS;11162500;01-06-2012;16:30;PDT;7.65;A
USGS;11162500;01-06-2012;16:45;PDT;7.65;A
USGS;11162500;01-06-2012;17:00;PDT;7.65;A
USGS;11162500;01-06-2012;17:15;PDT;7.65;A
USGS;11162500;01-06-2012;17:30;PDT;7.65;A
USGS;11162500;01-06-2012;17:45;PDT;7.65;A
USGS;11162500;01-06-2012;18:00;PDT;7.65;A
USGS;11162500;01-06-2012;18:15;PDT;7.65;A
USGS;11162500;01-06-2012;18:30;PDT;7.65;A
USGS;11162500;01-06-2012;18:45;PDT;7.65;A
USGS;11162500;01-06-2012;19:00;PDT;7.65;A
USGS;11162500;01-06-2012;19:15;PDT;7.65;A
USGS;11162500;01-06-2012;19:30;PDT;7.65;A
USGS;11162500;01-06-2012;19:45;PDT;7.65;A
USGS;11162500;01-06-2012;20:00;PDT;7.65;A
USGS;11162500;01-06-2012;20:15;PDT;7.65;A
USGS;11162500;01-06-2012;20:30;PDT;7.65;A
USGS;11162500;01-06-2012;20:45;PDT;7.65;A
USGS;11162500;01-06-2012;21:00;PDT;7.65;A
USGS;11162500;01-06-2012;21:15;PDT;7.65;A
USGS;11162500;01-06-2012;21:30;PDT;7.65;A
USGS;11162500;01-06-2012;21:45;PDT;7.65;A
USGS;11162500;01-06-2012;22:00;PDT;7.65;A
USGS;11162500;01-06-2012;22:15;PDT;7.65;A
USGS;11162500;01-06-2012;22:30;PDT;7.65;A
USGS;11162500;01-06-2012;22:45;PDT;7.65;A
USGS;11162500;01-06-2012;23:00;PDT;7.65;A
USGS;11162500;01-06-2012;23:15;PDT;7.65;A
USGS;11162500;01-06-2012;23:30;PDT;7.65;A
USGS;11162500;01-06-2012;23:45;PDT;7.65;A
USGS;11162500;02-06-2012;0:00;PDT;7.65;A
USGS;11162500;02-06-2012;0:15;PDT;7.65;A
USGS;11162500;02-06-2012;0:30;PDT;7.65;A
USGS;11162500;02-06-2012;0:45;PDT;7.65;A
USGS;11162500;02-06-2012;1:00;PDT;7.65;A
USGS;11162500;02-06-2012;1:15;PDT;7.65;A
USGS;11162500;02-06-2012;1:30;PDT;7.65;A
USGS;11162500;02-06-2012;1:45;PDT;7.65;A
USGS;11162500;02-06-2012;2:00;PDT;7.65;A
USGS;11162500;02-06-2012;2:15;PDT;7.65;A
USGS;11162500;02-06-2012;2:30;PDT;7.65;A
USGS;11162500;02-06-2012;2:45;PDT;7.65;A
USGS;11162500;02-06-2012;3:00;PDT;7.65;A
USGS;11162500;02-06-2012;3:15;PDT;7.65;A
USGS;11162500;02-06-2012;3:30;PDT;7.65;A
USGS;11162500;02-06-2012;3:45;PDT;7.65;A
USGS;11162500;02-06-2012;4:00;PDT;7.65;A
USGS;11162500;02-06-2012;4:15;PDT;7.65;A
USGS;11162500;02-06-2012;4:30;PDT;7.65;A
USGS;11162500;02-06-2012;4:45;PDT;7.65;A
USGS;11162500;02-06-2012;5:00;PDT;7.65;A
USGS;11162500;02-06-2012;5:15;PDT;7.65;A
USGS;11162500;02-06-2012;5:30;PDT;7.65;A
USGS;11162500;02-06-2012;5:45;PDT;7.65;A
USGS;11162500;02-06-2012;6:00;PDT;7.65;A
USGS;11162500;02-06-2012;6:15;PDT;7.65;A
USGS;11162500;02-06-2012;6:30;PDT;7.65;A
USGS;11162500;02-06-2012;6:45;PDT;7.65;A
USGS;11162500;02-06-2012;7:00;PDT;7.65;A
USGS;11162500;02-06-2012;7:15;PDT;7.65;A
USGS;11162500;02-06-2012;7:30;PDT;7.65;A
USGS;11162500;02-06-2012;7:45;PDT;7.65;A
USGS;11162500;02-06-2012;8:00;PDT;7.65;A
USGS;11162500;02-06-2012;8:15;PDT;7.65;A
USGS;11162500;02-06-2012;8:30;PDT;7.65;A
USGS;11162500;02-06-2012;8:45;PDT;7.65;A
USGS;11162500;02-06-2012;9:00;PDT;8.01;A
USGS;11162500;02-06-2012;9:15;PDT;7.65;A
